AmenitiesId,Amenities
10573225,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Free street parking, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Garden or backyard, Luggage dropoff allowed, Long term stays allowed"
1068505,"TV, Cable TV, Internet, Wifi, Kitchen, Paid parking off premises, Free street parking, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hair dryer, Hot water, Host greets you"
10381879,"TV, Cable TV, Wifi, Air conditioning, Breakfast, Family/kid friendly, Essentials, Hangers"
1063491,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Elevator, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private living room, Private entrance, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, Luggage dropoff allowed, Long term stays allowed"
10458796,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Gym, Elevator, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Hot water, Bed linens, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Step-free access, Step-free access, Wide entryway, Host greets you"
10449328,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Breakfast, Pets live on this property, Hot tub, Family/kid friendly, Suitable for events, Washer, First aid kit, Fire extinguisher, Essentials, Shampoo"
10416859,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Gym, Free street parking, Heating, Family/kid friendly, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private living room, Private entrance, Outlet covers, High chair, Children’s books and toys, Children’s dinnerware, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Wide hallway clearance, Well-lit path to entrance, Step-free access, Wide doorway, Accessible-height bed, Step-free access, Step-free access"
10392282,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises, Pets live on this property, Dog(s), Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Safety card, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water"
10581101,"TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Smoking allowed, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Host greets you"
10635276,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Gym, Elevator, Free street parking, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, Lock on bedroom door, Hangers, Laptop friendly workspace, Private living room, Bathtub, Window guards, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed, Step-free access, Well-lit path to entrance, Disabled parking spot, Step-free access, Step-free access, Host greets you, Beachfront, Handheld shower head"
10659534,"Wifi, Air conditioning, Kitchen, Buzzer/wireless intercom, Washer, Essentials, Laptop friendly workspace"
1066648,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Pets live on this property, Dog(s), Cat(s), Hot tub, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Host greets you"
1047087,"TV, Internet, Wifi, Kitchen, Breakfast, Free street parking, Heating, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Private entrance, Hot water, Other"
10527243,"TV, Cable TV, Internet, Wifi, Pool, Kitchen, Free parking on premises, Free street parking, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony"
10545815,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace"
10560325,"TV, Cable TV, Internet, Wifi, Kitchen, Paid parking off premises, Elevator, Buzzer/wireless intercom, Family/kid friendly, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Long term stays allowed, Host greets you"
10411341,"Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Doorman, Gym, Elevator, Hot tub, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, Essentials, 24-hour check-in, Hangers, Iron, Laptop friendly workspace, Hot water, Bed linens, Microwave, Refrigerator, Dishes and silverware, Oven, Stove"
10558807,"TV, Internet, Wifi, Kitchen, Paid parking off premises, Smoking allowed, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, First aid kit, Essentials, Hangers, Hair dryer, Iron, translation missing: en.hosting_amenity_50, Hot water, Bed linens, Host greets you"
1058555,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Heating, Washer, Essentials, Shampoo"
10671783,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Doorman, Breakfast, Hot tub, Indoor fireplace, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, First aid kit, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace"
1074008,"Internet, Wifi, Kitchen, Free parking on premises, Breakfast, Heating, Washer, First aid kit, Essentials, Shampoo"
10802909,"Internet, Wifi, Kitchen, Buzzer/wireless intercom, Heating, Family/kid friendly, Essentials, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Laptop friendly workspace, translation missing: en.hosting_amenity_50, Private entrance, Hot water, Bed linens, Host greets you"
10742116,"TV, Cable TV, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Pets allowed, Elevator, Heating, Family/kid friendly, Washer, Dryer, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Pocket wifi, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Luggage dropoff allowed, Long term stays allowed, Host greets you"
1073607,"TV, Internet, Wifi, Kitchen, Free parking on premises, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace"
1079887,"TV, Internet, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Essentials, Hangers, Hot water, Luggage dropoff allowed, Host greets you, Paid parking on premises"
10751153,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50, Private living room, Hot water, Body soap, Bath towel, Toilet paper, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Beach essentials, Long term stays allowed, Well-lit path to entrance, Step-free access, Step-free access, Step-free access, Host greets you, Handheld shower head, Smart TV, Paid parking on premises, Bedroom comforts, Bathroom essentials"
10752737,"TV, Internet, Wifi, Air conditioning, Kitchen, Heating, Essentials, Hangers, Hair dryer"
10706900,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Doorman, Gym, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Hot water, Bed linens, Microwave, Coffee maker, Dishes and silverware, Cooking basics, Stove, Beachfront"
1070322,"Wifi, Paid parking off premises, Pets live on this property, Cat(s), Elevator, Heating, Family/kid friendly, Fire extinguisher, Essentials, Hangers, Hair dryer, Hot water, Host greets you"
1077686,
10782351,"TV, Internet, Wifi, Air conditioning, Kitchen, Smoking allowed, Doorman, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff"
10716793,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Smoking allowed, Pets allowed, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Essentials, 24-hour check-in, Hangers, Iron, Laptop friendly workspace"
10908640,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Smoking allowed, Buzzer/wireless intercom, Family/kid friendly, Washer, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove"
10887852,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Smoking allowed, Heating, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Lockbox, Hot water, Bed linens, Refrigerator, Dishes and silverware, Stove, Luggage dropoff allowed, Well-lit path to entrance, Step-free access, Step-free access, Step-free access, Handheld shower head"
10828339,"Wifi, Air conditioning, Kitchen, Smoking allowed, Doorman, Elevator, Buzzer/wireless intercom, Washer, Essentials, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50"
10840938,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Heating, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace"
10839973,"TV, Wifi, Air conditioning, Elevator, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door"
10816768,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Pets allowed, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, High chair, Pack ’n Play/travel crib, Hot water, Bed linens, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed"
10812136,"Internet, Wifi, Air conditioning, Kitchen, Heating, Essentials, 24-hour check-in"
10893326,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, translation missing: en.hosting_amenity_50, Hot water"
10857454,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Wide doorway, Well-lit path to entrance"
10855800,"TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Breakfast, Pets live on this property, Dog(s), Essentials, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50"
10852990,"TV, Internet, Wifi, Air conditioning, Kitchen, Smoking allowed, Elevator, Family/kid friendly, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace"
10819035,"TV, Internet, Wifi, Smoking allowed, Breakfast, Heating, Family/kid friendly, Washer, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace"
10862541,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Smoking allowed, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Smoke detector, 24-hour check-in, Hangers, Iron"
1090153,"TV, Cable TV, Wifi, Wheelchair accessible, Kitchen, Free parking on premises, Free street parking, Indoor fireplace, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, Hot water"
1089542,"Internet, Wifi, Air conditioning, Kitchen, Free street parking, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Outlet covers, Bathtub, Children’s books and toys, Window guards, Room-darkening shades, Children’s dinnerware, Game console, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Host greets you"
10839801,"TV, Internet, Wifi, Air conditioning, Kitchen, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Host greets you"
10850008,"TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Doorman, Elevator, Free street parking, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Private entrance, Bathtub, Room-darkening shades, Hot water, Host greets you"
